content,polarity
"ট্যাবে হরাইজন্টাল, ফোনে ভার্টিকাল। ফলে ট্যাবে লিখতে অসুবিধা হচ্ছে। এবং লগ ইন করতে হয় যেকোন অ্যাকাউন্টে।",0
Price is very high for Indian users. We don't get 1/10 of what a US citizen gets paid here so there app subscriptions at such prices don't make a sense.,0
app looks good but does not notify me on my oppo. i foloowed the instructions to fix this however they are outdated so i cannot fix this problem.,0
Failed to arrange my tasks by dragging them as used to do with Wunderlist,0
Would love this to work. It says it is working (ticks against my Google calendars). Shows a few. Doesn't show most. Disappointing.,0
App has stopped opening,0
"I paid for premium, then followed (twice) every single instruction in the FAQ section regarding how to sync data between devices. Syncing did not work. I wasted 2 hours of my day trying to get this app to work.",0
Cannot log in on other devices.,0
"YOUR CONDESCENDING ATTITUDE IS NOT HELPING YOR CASE. There is a sublist reorder but NOTHING for the MAIN LIST. THERE IS NO SORT OF ANY KIND says sort by DO DATE or lets you PICK WHAT TO SORT BY, A LOGIC CHOICE. Completed tasks NEED TO CHANGE IMIEDIATELY so you KNOW IT'S COMPLETED & next month IS SET. I DIDN'T SAY IT WASN'T SIMPLE. The INTERFACE is NOT VERY INTUITIVE. I DID LOOK AT HELP & THERE is LITTLE FOR THE MAIN LIST. YOU ARE very IRRITATING so I am going to try other choices.",0
"TD;DR You have to register. You get blasted with emails. Free version is as good as free native app. It's not clear what features you get if you spend money. It's disappointing. Most features are behind a pay wall (which is fine) - I'd be more than happy to pay if I understood what those features are and having used the app, I still don't know. Also you HAVE to register with them and as soon as you do you get blasted with emails, which is by far the most annoying thing this app does.",0
Not Working On Xperia E1!,0
"I am using this app for years, premium version. Until now was working fine but for a month or so the sync between mobile and desktop client is not working so the app is useless for me now. Wrote to support without any reaction. Don't recommend.",0
"I quite like habitica, but this app has some issues. The biggest problem for me is that switching the to do list to ""Scheduled"" is supposed to sort the to do items by due date (that's how it works on the website), but it doesn't. That makes the to do list (in the app) useless for me.",0
"Came back to see if I can use the app since I do like it, it's a great idea. I'm my case: I need to be able to add calendar events, reminders in one app 100% essential and afaik this isn't supported? I have a shared gcal, a personal and another work one and all of them needs to not only show up for me to organize life itself. They also need to be managed in the app I use for reminders etc for this to do what it needs for me. Not just reminders, calendar events needs add, edit. Back to any.do",0
